-5.600251e-04,-1.629193e-03,2.304242e-04,-2.530469e-04,-4.979560e-04,6.035274e-04,-8.535592e-05,-5.619521e-04,-4.226750e-04,6.707740e-04,
-4.293890e-03,-4.659923e-02,3.148047e-02,4.713626e-02,-2.763036e-02,-2.217160e-02,-1.673499e-02,3.292092e-02,2.697761e-02,-1.523989e-02,
-4.666643e-02,-5.891886e-02,7.975195e-02,1.249234e-02,9.530643e-03,1.945969e-01,-1.229532e-01,1.182410e-01,-1.578652e-01,4.782544e-02,
-8.136860e-03,3.100103e-02,6.797110e-02,6.815851e-03,-1.781065e-01,3.720064e-03,-1.127144e-01,6.754734e-02,1.044589e-01,1.828117e-01,
-6.320335e-02,-1.715175e-01,1.688017e-02,1.923660e-01,-7.110141e-02,1.203835e-01,-1.938930e-02,1.523881e-01,-2.676894e-02,2.877632e-02,
-8.724499e-02,2.369217e-02,-7.993181e-02,2.834880e-02,-2.389852e-01,3.417989e-01,-7.315292e-02,1.622788e-01,-1.446155e-02,4.839770e-03,
-5.079669e-02,-4.945464e-02,1.831844e-02,-1.552901e-02,-1.143389e-01,2.544445e-01,-3.495472e-02,1.002574e-01,-1.123344e-01,2.030348e-02,
-6.495187e-03,-2.619404e-02,-3.707817e-03,-6.111867e-02,5.519530e-02,1.201017e-01,-8.662654e-04,4.767464e-02,-7.900365e-03,-1.119486e-01,
4.991563e-06,-4.877233e-02,-8.427339e-04,-1.741679e-03,-2.895108e-04,8.025576e-04,3.209438e-04,2.864462e-04,4.621241e-02,-1.073861e-04,
-5.843209e-02,-1.971126e-01,7.877912e-02,7.948921e-02,-7.351280e-02,4.074851e-02,-5.462195e-02,8.975480e-02,1.215784e-03,1.238173e-01,
2.526743e-02,-2.051287e-01,1.952082e-01,1.614898e-01,-2.226615e-01,1.034831e-01,-1.220763e-01,1.016075e-01,2.080041e-02,1.096734e-01,
6.625687e-02,-9.080625e-02,7.361227e-02,-8.498210e-03,-9.567455e-02,2.046703e-01,-8.189853e-02,2.114391e-01,-1.129555e-01,1.001834e-02,
1.168789e-01,3.977258e-02,4.913850e-02,6.207901e-02,-2.802563e-01,9.864982e-02,-1.591531e-01,2.748541e-01,-9.872924e-02,7.213634e-02,
2.768957e-02,-9.572703e-03,-7.693367e-03,1.630633e-02,-1.336940e-01,8.271304e-02,-8.941535e-02,4.675638e-02,9.743403e-02,1.020213e-01,
-3.760200e-02,1.099720e-02,2.821921e-02,9.984410e-02,1.850065e-01,-9.412984e-02,-3.402852e-02,-5.754431e-02,-4.320563e-02,-3.357563e-02,
-1.232744e-02,-4.425604e-02,-6.514140e-03,5.049523e-02,2.478733e-02,2.017739e-02,-1.624094e-03,2.955186e-02,-1.582188e-02,-4.290436e-02,
1.356610e-04,3.466286e-04,-3.010094e-03,-1.418166e-03,8.217807e-04,1.396071e-03,9.527854e-04,1.647337e-03,2.960431e-03,1.313566e-04,
-1.450806e-03,9.437034e-02,1.865617e-02,5.299549e-03,1.328738e-02,-3.404597e-02,-9.241910e-02,-8.564495e-02,1.386317e-01,-1.249472e-02,
8.038137e-02,6.904665e-02,-7.011501e-02,-2.545787e-01,1.867207e-01,1.376882e-01,1.608525e-02,-2.023726e-01,1.190959e-01,7.056212e-02,
-9.103942e-02,3.824101e-01,-2.219478e-01,-1.294638e-01,2.106854e-01,6.805094e-02,-3.416770e-02,-2.726634e-01,4.356720e-02,1.487427e-01,
-6.720023e-02,2.619751e-01,1.585232e-02,3.033240e-02,2.248551e-02,-7.710625e-02,-1.551168e-01,-2.065882e-02,-7.538491e-03,1.028238e-01,
1.752531e-01,-3.602407e-02,1.497424e-02,1.785024e-02,2.784811e-02,-3.185534e-01,-2.225101e-01,2.042138e-02,1.868100e-01,2.540133e-01,
5.940588e-02,-2.534028e-02,7.096550e-02,5.114946e-02,-6.972209e-02,-2.781345e-01,-2.694519e-02,2.269485e-02,6.013862e-02,1.599237e-01,
